"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","wRC+","-1","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Isaias Quiroz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".216",".241",".457",".207","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829275"
"Yordys Valdes","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".235",".251",".485",".218","37","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010037"
"Noelberth Romero","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".230",".283",".513",".227","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008808"
"Cameron Barstad","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".213",".238",".451",".204","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011350"
"Enrique Valdez","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".237",".286",".523",".232","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005568"
"Jared Carr","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".246",".263",".509",".231","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017343"
"Marcos Rivera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".223",".296",".518",".228","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872509"
"Victor Ruiz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".232",".283",".515",".228","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004150"
"Edwin Encarnación","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".272",".345",".617",".274","75","","0.0","0.0","","0.0","0.0","0.0","","999.0","2151"
"Kahlil Watson","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".216",".268",".484",".215","37","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017513"
"Marcos Cabrera","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".223",".283",".506",".226","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008890"
"Darlin Moquete","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".240",".312",".552",".244","57","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005617"
"Madison Santos","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".242",".251",".493",".226","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006206"
"Jeremiah Burks","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".240",".267",".507",".228","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007004"
"Aaron Bracho","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".235",".273",".508",".228","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010018"
"Adrian Rondon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".236",".276",".512",".228","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877519"
"Daneurys De La Cruz","DET","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".216",".231",".447",".204","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007059"
"Victor Duarte","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".210",".238",".448",".201","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008904"
"Drew Mendoza","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".270",".321",".592",".262","65","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3011256"
"Edmond Americaan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".236",".271",".507",".227","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008341"
"Alex Hall","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".216",".243",".459",".208","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007023"
"Wilfredo Flores","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".239",".283",".522",".230","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006606"
"Eric Rivera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".269",".278",".547",".248","57","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa1115765"
"Cade Harris","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".254",".295",".550",".248","57","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3006661"
"Luis Toribio","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".256",".323",".579",".257","65","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005541"
"Creed Willems","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".206",".253",".459",".205","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017562"
"Ian Lewis","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".240",".261",".501",".224","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014691"
"Daury Arias","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".221",".285",".506",".225","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015685"
"Cayden Wallace","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".235",".285",".519",".231","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019996"
"Austin Callahan","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".236",".301",".537",".238","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017407"
"Jose Ramos","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".224",".252",".476",".215","36","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016541"
"E.J. Exposito","ATL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".231",".261",".492",".221","36","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019900"
"Will Frizzell","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".250",".374",".624",".271","71","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017555"
"Billy Cook","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".238",".321",".558",".245","56","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017021"
"Gilberto Jimenez","BOS","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".258",".321",".579",".254","57","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005507"
"Chad Bell","NYY","10","39","35","7","1","0","2","4","4","3","14","0","0","0","",".211",".279",".377",".656",".287","86","","0.0","0.0","","-0.6","-0.6","0.0","","999.0","sa3010888"
"Spencer Griffin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".236",".266",".502",".227","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005063"
"Deury Carrasco","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".240",".255",".495",".225","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003330"
"Claudio Finol","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".238",".252",".490",".218","36","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003256"
"Colton Bender","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".216",".221",".437",".201","28","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016828"
"Hendry Mendez","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".263",".288",".550",".248","57","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015727"
"Gabe Snyder","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".252",".331",".583",".258","64","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3006880"
"Austen Wade","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".262",".283",".545",".247","57","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004930"
"Brantley Bell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".271",".309",".581",".258","64","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875352"
"Joe Davis","BOS","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".255",".379",".634",".276","72","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3010635"
"Scott Schebler","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".251",".317",".568",".252","60","","0.0","0.0","","0.0","0.0","0.0","","999.0","12225"
"Cristian Inoa","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".262",".319",".581",".258","65","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa917277"
"T.J. Rumfield","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".269",".305",".574",".256","65","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017330"
"Jean Ramirez","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".260",".299",".560",".249","55","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3008452"
"Lamar Sparks","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".253",".299",".552",".247","56","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004932"
"Hogan Windish","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".232",".254",".486",".219","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019805"
"Jawuan Harris","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".237",".258",".495",".226","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007049"
"Caeden Trenkle","OAK","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".225",".263",".488",".218","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019991"
"Warren Saunders","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".227",".261",".488",".218","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011405"
"Chad McClanahan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".235",".264",".499",".226","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918209"
"Parker Bates","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".255",".306",".561",".250","56","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017112"
"Ryan Spikes","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".217",".273",".490",".218","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017792"
"Channy Ortiz","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".248",".259",".507",".229","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016952"
"Dereck Salom","OAK","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".225",".234",".459",".208","35","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005925"
"Yohander Martinez","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".246",".246",".492",".224","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008775"
"Leosdany Molina","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".225",".255",".480",".214","35","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015874"
"Michael Arroyo","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".220",".237",".458",".208","35","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018429"
"Rece Hinds","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".240",".347",".587",".256","56","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169587"
"Jacob Wetzel","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".252",".295",".548",".246","56","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015057"
"Mike Salvatore","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".225",".259",".484",".218","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011254"
"Elio Prado","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".241",".252",".494",".225","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008807"
"Carlos Santiago","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".214",".267",".481",".213","35","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005565"
"Kevin Richards","OAK","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".235",".303",".538",".238","56","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004880"
"Bobby Seymour","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".249",".314",".563",".249","64","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017852"
"Angel Mateo","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".219",".265",".484",".217","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018540"
"Carl Chester","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".246",".307",".553",".245","56","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829813"
"Adinso Reyes","DET","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".220",".284",".504",".223","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008750"
"Victor Diaz","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".204",".249",".453",".202","26","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008801"
"Brennan Milone","OAK","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".232",".251",".483",".217","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019974"
"Liam Sabino","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".231",".250",".481",".218","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007821"
"Carlos Luis","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".262",".307",".568",".252","64","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3002860"
"Jose Tortolero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".239",".262",".501",".225","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002708"
"T.J. White","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".247",".317",".563",".248","56","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017697"
"Shawn Goosenberg","CHW","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".233",".269",".502",".225","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017116"
"Jesus Lopez","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".214",".232",".446",".203","26","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018638"
"Abimelec Ortiz","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".243",".340",".583",".256","64","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3016926"
"Terrell Tatum","CHW","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".255",".286",".541",".245","55","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017338"
"Marcus Lee Sang","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".247",".312",".559",".248","55","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011445"
"Jacob Teter","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".254",".324",".578",".256","64","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017016"
"Joe Stewart","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".232",".276",".508",".227","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019852"
"Eduardo Lopez","BOS","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".244",".273",".517",".232","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009275"
"Ricky Aracena","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".241",".256",".497",".224","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877365"
"Mariel Bautista","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".240",".316",".555",".245","55","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872535"
"Justin Williams","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".222",".280",".502",".223","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017076"
"LG Castillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".238",".320",".558",".245","55","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005128"
"Telmito Agustin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".243",".309",".552",".245","55","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828321"
"Echedry Vargas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".217",".264",".481",".214","34","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018565"
"Grayson Byrd","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".260",".317",".577",".256","63","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3010387"
"Wilmer Perez","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".212",".249",".461",".206","27","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002634"
"Mairoshendrick Martinus","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".206",".274",".481",".213","34","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018505"
"Josh Rolette","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".263",".310",".574",".256","63","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875776"
"Alain Camou","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".242",".241",".483",".220","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018450"
"Dayan Frias","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".242",".252",".494",".224","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008768"
"L.J. Jones","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".259",".337",".596",".262","70","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3014840"
"Reed Trimble","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".231",".269",".500",".224","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017180"
"JT Schwartz","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".261",".296",".557",".248","63","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017371"
"Luis Baez","MIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".232",".256",".488",".221","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005747"
"Reylin Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".217",".251",".468",".212","34","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019204"
